time,Hg,od,fluorescence,phi,growth_rate,production_rate,od_se,fluorescence_se,phi_se,growth_rate_se,production_rate_se
10.56055556,125,0.443855556,1540.555556,3349.427165,-0.000252896,126.6189522,0.030676964,225.4608312,254.9494622,0.002093768,62.98183744
10.83138889,125,0.444522222,1553.111111,3374.982242,-0.004608954,113.9769415,0.031093174,223.8399381,246.5364959,0.002388281,48.42568245
11.10222222,125,0.443788889,1557.555556,3396.182973,-0.000207959,78.8852349,0.030825375,219.7558058,240.8261787,0.001601427,56.00180514
11.37277778,125,0.443555556,1577.888889,3445.622246,-0.003469645,84.36024853,0.030682257,219.5314103,238.3370626,0.001969895,37.82916351
11.64361111,125,0.442266667,1579,3459.697407,0.001516376,93.60095166,0.030235621,219.1316195,241.3705068,0.002725268,39.46396595
11.91444444,125,0.4419,1593.111111,3495.961768,-0.007725187,81.10724537,0.030220174,218.7202325,238.9933889,0.004333971,49.89768937
12.18527778,125,0.441566667,1598.777778,3517.588385,-0.001002341,23.8585739,0.03020011,214.3964253,230.8166058,0.002175429,39.87648462
12.45611111,125,0.441044444,1607.555556,3539.644855,-0.001873383,114.7857399,0.030265341,214.7155813,227.6288786,0.003387109,47.06278446
12.72694444,125,0.441066667,1616.777778,3560.332069,-0.004586624,36.67628985,0.030259484,215.9314306,229.707774,0.001228607,39.41908914
12.9975,125,0.440944444,1627.222222,3585.779289,-0.006549794,89.77123215,0.03013785,216.0789965,229.4777598,0.002573437,44.59264261
13.26833333,125,0.440466667,1640.777778,3624.378188,-0.000234012,82.01247368,0.030253306,214.0607246,223.7992152,0.002607116,28.18907808
13.53916667,125,0.440311111,1642.111111,3626.569522,NA,NA,0.030454941,217.2415734,228.6895613,NA,NA
13.81,125,0.4397,1649.333333,3652.17404,NA,NA,0.030297199,213.2829368,221.5581196,NA,NA
14.08083333,125,0.439233333,1654.555556,3667.540852,NA,NA,0.030409565,214.0379711,221.3029748,NA,NA
14.35138889,125,0.438988889,1670.111111,3703.174811,0.011922966,76.26466754,0.030362612,216.7865338,224.8412087,0.013918023,47.91490453
14.62222222,125,0.438544444,1672.888889,3717.192304,0.021354136,108.6357275,0.0304385,214.1827779,219.5241436,0.0098231,25.53092738
14.89305556,125,0.438055556,1676.222222,3730.87806,0.030404549,75.89828089,0.030380623,212.4894623,216.3210319,0.012068584,20.56898907
15.16388889,125,0.437855556,1686.333333,3750.579538,0.04680098,105.8007449,0.03040271,217.9621527,225.4985593,0.018448385,35.67824847
15.43472222,125,0.437288889,1698.888889,3785.888996,0.073219334,89.96442836,0.030330368,217.6382986,224.5231815,0.020776212,34.62637304
15.70555556,125,0.4368,1701.222222,3797.997354,0.107098119,141.3600547,0.030589899,215.8440009,218.8960054,0.023521994,25.22792387
0,250,0.012311111,8.111111111,643.8908051,5.434040439,7672.605146,0.000453825,1.576251218,115.0765212,0.978547787,1798.201977
0.270833333,250,0.014888889,9.444444444,636.8284275,5.912941845,11931.5925,0.000171144,0.86780552,61.54088908,0.961587915,2988.558744
0.541666667,250,0.020144444,28,1389.989652,4.951999017,9121.072333,0.000613304,1.802775638,74.72614848,0.899135764,2237.439165
0.812222222,250,0.030344444,61.11111111,2026.970817,3.707209352,8459.553615,0.001657233,3.591828861,93.40602869,0.663187259,1998.727988
1.083055556,250,0.0437,94.22222222,2172.256322,2.662390484,6880.774766,0.002270157,5.799372039,124.8963207,0.392752538,1593.70386
1.353888889,250,0.058255556,111.7777778,1917.899211,2.122881627,6199.291351,0.001533796,4.465229177,55.49734809,0.203812392,1133.994016
1.624722222,250,0.076622222,125.8888889,1640.964853,1.609163311,6345.12443,0.001536028,5.931189792,63.29457782,0.100613352,1059.792986
1.895555556,250,0.101944444,154.2222222,1508.588085,1.213565745,6171.074068,0.00195733,7.78670123,57.42291183,0.066765987,831.4026649
2.166388889,250,0.133788889,209.5555556,1560.925957,0.890167906,5820.318363,0.002360935,14.43771211,91.77362924,0.060261661,622.9899629
2.436944444,250,0.169777778,302.8888889,1778.66593,0.646193435,4965.243405,0.003220584,23.98752248,125.339924,0.059431391,492.5558303
2.707777778,250,0.207655556,419.8888889,2019.617356,0.443103999,4342.958333,0.004319018,33.78463015,150.1869701,0.036680386,531.9913628
2.978611111,250,0.246188889,546.2222222,2218.845416,0.270221548,3416.215152,0.004817025,42.58481008,165.4236087,0.04237132,332.8580003
3.249444444,250,0.281611111,699.4444444,2493.75153,0.229278513,2899.563649,0.00561915,49.37135672,182.6650872,0.021649336,374.7786215
3.520277778,250,0.309733333,872.5555556,2835.460157,0.210016331,2785.211205,0.006452045,55.24870816,199.4141591,0.02680021,501.914767
3.790833333,250,0.3344,1077.222222,3252.195016,0.14684594,2180.850322,0.008005901,60.23997791,222.1434585,0.01280223,223.5847983
4.061666667,250,0.3585,1288.333333,3637.064623,0.123862624,1919.365415,0.010940318,53.15308081,217.3233178,0.011138173,209.145077
4.3325,250,0.380655556,1509.333333,4016.487067,0.116922732,1590.96475,0.014606991,43.77531014,202.1228611,0.021334768,241.4759448
4.603333333,250,0.398677778,1719.666667,4355.642078,0.081929977,1591.914857,0.016618378,49.29953797,171.5001677,0.011840586,143.46378
4.874166667,250,0.414988889,1915.111111,4642.439708,0.074794744,1285.86516,0.018332867,72.60422479,149.9210346,0.01495187,206.9661428
5.145,250,0.429133333,2118.666667,4945.913358,0.07655528,1398.031243,0.020339432,104.8924052,124.851602,0.013286778,214.2474152
5.415555556,250,0.4387,2297.666667,5228.188012,0.059870812,995.1843064,0.020971714,136.4830067,138.6855048,0.008428188,272.053293
5.686388889,250,0.448055556,2485.555556,5526.235748,0.047993278,988.9606402,0.022565584,165.8802372,158.7348095,0.011980346,131.8646965
5.957222222,250,0.458411111,2691.888889,5833.552977,0.038591946,942.645759,0.025435334,204.7675135,170.2775097,0.009528915,174.4200969
6.228055556,250,0.469444444,2871.111111,6066.775684,0.021831206,794.9964399,0.027625965,235.8235242,195.5104468,0.011794729,81.43062197
6.498888889,250,0.479966667,2982.444444,6140.006299,0.006650968,634.5007814,0.028961517,271.9160466,224.6352012,0.009074295,155.5593783
6.769444444,250,0.486066667,3130.222222,6346.803372,0.020448436,718.6716087,0.029671273,303.6576004,255.1648654,0.004556929,150.0973935
7.040277778,250,0.4904,3280.888889,6577.308296,0.007525161,540.6825873,0.030709675,337.0352539,284.3886627,0.007761326,132.4186579
7.311111111,250,0.4951,3418.333333,6777.016035,-0.007729769,426.2267268,0.032131055,365.0755249,301.8668702,0.006412636,87.03731147
7.581944444,250,0.500511111,3533.444444,6924.735328,-0.008079803,291.2085979,0.034603301,387.174455,294.1558457,0.004359711,92.83640896
7.852777778,250,0.502555556,3657.111111,7128.238329,-0.00287654,209.9242066,0.035862349,414.5508428,313.1678938,0.004072962,94.0470575
8.123611111,250,0.505288889,3712.444444,7181.463547,-0.005326773,372.2241693,0.036610675,437.4426982,336.0557831,0.005170641,58.79556118
8.394166667,250,0.505633333,3778.777778,7282.65151,-0.002414473,173.2312846,0.037571609,468.4064527,365.9801487,0.003606153,89.67634383
8.665,250,0.5057,3861,7436.41855,-0.003049181,275.8066251,0.038410968,485.1171107,368.856574,0.003725173,85.82184126
8.935833333,250,0.506811111,3927.555556,7541.994412,-5.09E-05,149.3553579,0.039335563,502.4162758,378.1978086,0.003485342,52.20649287
9.206666667,250,0.506511111,3999.111111,7674.833928,-0.002940009,242.6015526,0.03971606,521.0341065,393.2239835,0.002381553,87.34382232
9.4775,250,0.507288889,4069.555556,7797.471438,-0.003689844,215.3026087,0.040302769,532.5714118,396.0602896,0.002969792,80.52718113
9.748333333,250,0.506133333,4104.222222,7882.488745,-0.001470783,48.84614974,0.040001639,537.7442023,406.8766976,0.001574845,88.29350297
10.01888889,250,0.505844444,4146,7964.106005,-0.002545973,335.7893679,0.03982568,545.1610364,411.25744,0.0018243,96.0250712
10.28972222,250,0.506444444,4173.555556,8011.989519,0.001949755,145.0299387,0.040288943,545.1932662,404.6019436,0.002300099,61.87698989
10.56055556,250,0.505166667,4201,8091.479,0.002800672,207.9196829,0.039667973,541.5060275,398.6422031,0.001728977,60.97832047
10.83138889,250,0.506166667,4227.777778,8134.07936,4.15E-06,144.2298654,0.040107373,540.9346792,387.5907167,0.002612172,45.80535092
11.10222222,250,0.504877778,4228.222222,8162.077599,0.001965125,277.7979834,0.039762747,534.8948437,384.4658383,0.003515384,67.87354172
11.37277778,250,0.505488889,4265.444444,8221.965355,0.002274837,151.5475608,0.039730776,540.5825076,391.1643525,0.001248943,73.69694474
11.64361111,250,0.505088889,4274.222222,8255.0143,0.002037366,225.5972964,0.03959226,532.9446964,377.733876,0.003357525,55.82826419
11.91444444,250,0.504744444,4298.555556,8315.991051,0.001038764,196.5222997,0.039429255,528.6021427,372.1584952,0.002207589,89.79894379
12.18527778,250,0.504622222,4317,8353.027182,0.001818915,208.2940798,0.039371185,530.4441273,370.6824843,0.002248876,63.4889448
12.45611111,250,0.504988889,4333.666667,8380.243773,0.002018591,180.6751967,0.039410117,531.2622025,367.9668847,0.002888286,95.99361685
12.72694444,250,0.504866667,4358,8435.152676,0.001390146,170.8134918,0.039238236,527.5699006,360.8045989,0.004391786,80.52675732
12.9975,250,0.504977778,4386.222222,8482.293083,3.63E-05,217.3963167,0.039230341,536.6520386,373.1318499,0.004463121,90.13258242
13.26833333,250,0.505077778,4397.666667,8503.849977,0.002780622,329.7931386,0.039508149,537.9846652,368.5599971,0.005151268,94.36435141
13.53916667,250,0.505866667,4437.888889,8566.030703,NA,NA,0.040018038,547.4282663,372.7830197,NA,NA
13.81,250,0.505322222,4463.777778,8626.384654,NA,NA,0.040014167,550.0937743,371.3194048,NA,NA
14.08083333,250,0.505566667,4478.888889,8649.34505,NA,NA,0.040391174,556.2312779,374.3905928,NA,NA
14.35138889,250,0.5056,4515.111111,8712.841063,0.00558743,92.92828527,0.040612293,568.0387664,385.3270856,0.006663287,33.33544979
14.62222222,250,0.505644444,4528,8728.476165,0.01673871,135.0912736,0.040809269,578.3054268,393.9941048,0.010971186,67.95254374
14.89305556,250,0.505622222,4551,8767.91206,0.023030445,116.0064562,0.041180038,589.408272,401.7350209,0.009728193,31.48948482
15.16388889,250,0.506077778,4576.222222,8801.739341,0.03982862,114.3047477,0.041791077,602.1858743,408.7967466,0.013838726,52.02492847
15.43472222,250,0.506088889,4601.888889,8848.205463,0.063683464,188.0248723,0.042203651,611.7837409,412.205374,0.016970584,61.46658364
15.70555556,250,0.506688889,4648.333333,8923.087487,0.094771777,144.5726849,0.042997308,626.7481108,419.0653291,0.021014832,61.73080293
